,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
2511,ChIJW9yD5WYWei4RNnF5JDPvIhY,Masjid Agung Keraton Surakarta,089_ Sabila Aulia Rahim,5,"The Mosque Agung Surakarta is the largest mosque in Surakarta. The building of the mosque agung surakarta still traditional like ancient times. In this mosque it is never quiet because in this mosque a lot of people come to see the beauty of the Mosque Agung Surakarta, gather with family, even when it is time for prayer the mosque will be very crowded. The Mosque Agung Surakarta is surrounded by several ponds. The bathroom in this mosque is also very clean and the water is very abundant. The guards at Mosque Agung Surakarta are also very friendly.",11
2512,ChIJW9yD5WYWei4RNnF5JDPvIhY,Masjid Agung Keraton Surakarta,Ardhi Kamal Haq,5,Authentic mosque with traditional architecture and building,255
2513,ChIJW9yD5WYWei4RNnF5JDPvIhY,Masjid Agung Keraton Surakarta,Mahardhikaza,5,A great building and beautiful architecture. This mosque has a great design and very clean. I like the interior of this building. This building has a large porch that we can sit and enjoy.,1266
2514,ChIJW9yD5WYWei4RNnF5JDPvIhY,Masjid Agung Keraton Surakarta,Jaso Jangan Soto,5,"The largest mosque in Surakarta. It was once the main royal mosque of Kasunanan Surakarta and located west of kindom main square (alun-alun). Funfact, this mosque are larger than Jama Masjid in Delhi, India in term of area. The architecture of the mosque is different than in the Middle East and South Asia. The main roof are not dome shape, but a pyramidal with 3 stories on the main hall. It is also supported by wood pillars which in Javanese called saka. The four main pillar are called saka guru.
Besides the main prayer hall, there are also prayer hall which dedicated to female which called pawestren and a semi profane hall on the front part that was called serambi. Just like the roof on the main hall, the roof on the serambi and pawestren also supported by wood pillars.
This mosque was also where some royal ceremonies held. Especially if it's related to religious ceremony like garebeg sawal and mulud. The front gate of the mosque also inspired by Mughal architecture, and the minaret also inspired by sayd qutb minaret in India with modern twist.",1033
2515,ChIJFcUSL1gWei4Rze7uuk43-hY,Vihara Dhamma Sundara,Tessar Wijaya,5,Beautiful place with great and nice people offer to take photos and share some story.,1977
2516,ChIJFcUSL1gWei4Rze7uuk43-hY,Vihara Dhamma Sundara,Adinda Febrina,5,"Place is really great, it's clean and the person who in charge of this place was very kindly. He let me came inside to pray.
Would love to come again soonest.
Worth for visit, even though that you come only for looking around.",86
2517,ChIJFcUSL1gWei4Rze7uuk43-hY,Vihara Dhamma Sundara,yo_ bowie,5,"This Holly place awesome,  feels so peacefully,  so relax and first time in here I'm still unbelievable there is place like this in the middle of the town.

My friend told me that ""if you looking a good place for taking pictures and have a stories to tell.. Then go there""

Taraaaa and here we are...  (In the front of gate.. 🤣🤣),  knocking the gate and nobody comes out.. Hahahaha then some one came take us to come in, what a day...  So polite.. And humble..  Just like Indonesian People when they meet another people.

Inside you will saw a temple like in Thailand,  suddenly I forgot if I'm still in Indonesia ahahahahah.

I hope the senior (the humble man opened the gate) stay healthy,  happy,  and  wealthy.
Recommended place for looking beautiful temple in solo",2492
2518,ChIJFcUSL1gWei4Rze7uuk43-hY,Vihara Dhamma Sundara,iussoe,4,This buddhist temple is beautiful..just like temple in southern asia..its quite spacious inside..we could enter it and take some picture,2317
2519,ChIJFcUSL1gWei4Rze7uuk43-hY,Vihara Dhamma Sundara,Ulet Natalius,4,"A large Buddhist complex in Solo/Surakarta, containing a worship hall, several multifunction rooms, housing, and a temple holding a Buddhist relic. It's Dhammasala is beautiful, with a voided ceiling design.",2031
2520,ChIJAQAAAOQWei4RrxdcpkXsKxw,Taman Cerdas Kecamatan Jebres,中辻朝,5,"I visited this small park with my kids. There was no entrance tickets ( we entered for free ). My kids loved the realistic statues such as dinos, ramayana, robots so much. I felt safe to let my kids play in the playground here. There are many food vendors around the park too. There was toilet in the park.",2515
2521,ChIJAQAAAOQWei4RrxdcpkXsKxw,Taman Cerdas Kecamatan Jebres,Aozora Kuchiki,5,"This is a very good place to spent you free time with your loves one. Hou can go with your little siblings, cs it's an attractive place for them.  There are ao many facioities like mosque, toilet, playground kids, gazebos, a hall to do some meetings, bench, and so on.  The main building consist of Radio for kids, some place to educate new family life, library, and hall. You only need to paid park fee for about 2k rupiah.  Have a nicwday here >",246
2522,ChIJAQAAAOQWei4RrxdcpkXsKxw,Taman Cerdas Kecamatan Jebres,Rivai,5,"Last week was our first time visit to this park. It is located near Technopark and surrounded by other city working units such as library, Puspaga and kids radio station.
There are some thematic statues and mini amphitheatre next to the library.
Our kids enjoyed reading books in the library and spending time in the playground.

No entrance fee.
Car parking fee 3K. It is limited car parking spaces, it looks only 2-3 spaces.",1712
2523,ChIJAQAAAOQWei4RrxdcpkXsKxw,Taman Cerdas Kecamatan Jebres,Diah Family Channel,5,"Play Ground in the central city of Solo. It is a thematic playground. We can visit a library here, some character's statue from wayang, some dynasource statue, etc.",565
2524,ChIJAQAAAOQWei4RrxdcpkXsKxw,Taman Cerdas Kecamatan Jebres,Trần Quốc Tuấn,4,I go here with my Indonesian friends. The restaurant doesnt support English. The taste is okay. I choose shrimp and vegetable and white rice.,2025
2525,ChIJ4SVtM5cWei4Rwjyy_xBdlp4,Tirtonadi Park,Eka Purnama Sari,4,This place is large and long enough. You can see the Bengawan river and its bridge. It's good place to bring your children play around or enjoy the view.,647
2526,ChIJ4SVtM5cWei4Rwjyy_xBdlp4,Tirtonadi Park,Erisa Noviati,4,"The bridge still close at early April 2019..
The park quite big & clean enough,, Can do a lot of outside activities here..",683
2527,ChIJ4SVtM5cWei4Rwjyy_xBdlp4,Tirtonadi Park,alvan jog,5,"I went there in the evening, there are lots of food stalls, there are also jogging tracks nearby with view Bengawan Solo river!",2205
2528,ChIJ4SVtM5cWei4Rwjyy_xBdlp4,Tirtonadi Park,HILLS ENTERTAIMENT,5,Niceee,855
2529,ChIJ4SVtM5cWei4Rwjyy_xBdlp4,Tirtonadi Park,Konan Susanto,4,"Nice place for enjoy a day
Either morning or evening
Sit in bench while seeing the water
Fishing
Jogging
While the stream flow
Although located in downtown right in front of the most busy central bus terminal but the atmosphere is so calm",1164
2530,ChIJ03VkgX0Wei4R3tR66WDpFhk,House of Danar Hadi,Latifah Fahri Makarim,5,"The place is neat, clean, and has quite a nice layout. The main building looks cool although maintenance in the museum could be improved. The guide (forgot his name) gave us tons of knowledge about batik. For a private museum, it has whopping number of batik collections that were mostly in excellent condition despite being 100+ years old. Definitely one of a few decent places to visit in Solo.",1197
2531,ChIJ03VkgX0Wei4R3tR66WDpFhk,House of Danar Hadi,T B,4,"Amazing tour of the batik museum / collection! 🤎🤎🤎 Very reasonably priced at Rp. 35k for adults and 15k for local students. I went alone and my guide Yori (if I remember his name correctly) was great!! He was very informative but also warm, personable, and funny. Thanks again :)

- Timing 🕰️: The tour usually takes 45 mins to 1 hour, but mine took 1 and a half cause I asked heaps of questions 😅 So it depends on how curious you are! :)
- Accessibility ⚠️♿️: There’s around 10 rooms (from memory) and no seating area so I would recommend this able-bodied people that can stand for long periods of time. Unfortunately, most of the batik pieces are on low platforms so you have to crouch, squat, or bend over to view them which hurt :(( There’s a few steps of stairs to get to each room. You also cannot drink or eat inside so I got a little thirsty and pusing at the end :( The toilets are also a little far from the museum section.
- Service: Tour guide was amazing!! But cashier ladies were a little rude lol, didn’t really smile and had no patience for my broken Indonesian 😭😭

TLDR great tour with a little accessibility issues and some minor service hiccups at the start",1947
2532,ChIJ03VkgX0Wei4R3tR66WDpFhk,House of Danar Hadi,Laetitia Karenina,4,"The best batik museum in the town, we can buy some batik at the shop and see danar hadi's collection in the museum. Just pay with 35000 rupiah for the ticket we can explore the museum and the guide will tell you a complete story behind Batik Danar Hadi.. We can't take a picture in the museum, but they have photobooths in the corner of museum...",1187
2533,ChIJ03VkgX0Wei4R3tR66WDpFhk,House of Danar Hadi,Ian Gates,5,Excellent guided tour in English.  Beautiful and extensive collection of batiks plus period furniture and decorative wooden screens.  You do however need to have an interest in either art or textiles.,940
2534,ChIJ03VkgX0Wei4R3tR66WDpFhk,House of Danar Hadi,Tri Adinugroho,5,"Very rich collections of batik dating from 18 century. The owner is collecting 10.000 antique batik and only displaying a thousand of them, but it is enough to make us awed.

There is a small workshop of batik making process where we can taking photo and of course, being a Danar Hadi, there is chick batik store to purchase a batik or two.

If you can visit only one batik museum for life, this is the place you must visit.",2015
2535,ChIJASqqM4wWei4R-QG4FU3ekzw,Monument 45 Banjarsari,Ramadhani Santoso,5,"Nice place , if you visit This place in early morning you can Find fresh air , Bird and spot for kids , i was stay in Mahalaya hotel",1631
2536,ChIJASqqM4wWei4R-QG4FU3ekzw,Monument 45 Banjarsari,BUDI NORYANTO (Bud),5,"A nice public area, is good ror family gathering, playing for kids. Musholla and public toilet are available",337
2537,ChIJASqqM4wWei4R-QG4FU3ekzw,Monument 45 Banjarsari,Hens Cavalera,5,Ok,911
2538,ChIJASqqM4wWei4R-QG4FU3ekzw,Monument 45 Banjarsari,alvan jog,4,"Greeny area, good atmosphere to chill a bit from the crowd.",2205
2539,ChIJASqqM4wWei4R-QG4FU3ekzw,Monument 45 Banjarsari,zaenal abidin,5,Best place for free children playground @ solo city,2507
2540,ChIJneDoqX0Wei4RSutV52kPVnM,Tumurun Private Museum,Mochamad Aulia Rachman,5,"This museum was so nice. With contemporary collection. You need to pre register before you come here in their website. When you arrive ,you will be guided by their guide before you can freely watch their collection. Beware that during pandemic, the Time of visiting is limited",1372
2541,ChIJneDoqX0Wei4RSutV52kPVnM,Tumurun Private Museum,Fino Indrasaputra,5,"A very nice museum with truly remarkable collections of art and antiques. Each collection has a story behind it, which makes them even more stunning. The place is very clean with good lightings, great for taking photos. However, they need to make a more proper toilet.",766
2542,ChIJneDoqX0Wei4RSutV52kPVnM,Tumurun Private Museum,Restu Mustaqim,5,"Tumurun Private Museum is a contemporary art museum located in Solo City, Central Java. The location is little bit hidden without a sign board.
The museum offers some types of art such as paintings, handcraft, art installation and some other documentaries. Besides they also display some old cars collection as well.
Overall the museum is sooo beautiful, and amazing eventhough the collection is not large, plus it is a private museum owned by a garment tycoon Sritex Company.
If you wanna get here make sure to register by online every Monday (check on their web) before running out the visitor quota. Closed every Monday. Tips if you want to visit make sure your name was enlisted (check their IG Story) because the visitor can only get one hour to explore the museum. You'll be busy to take pictures. Guaranteed.",1661
2543,ChIJneDoqX0Wei4RSutV52kPVnM,Tumurun Private Museum,Fatin Nuril,5,"Highly recommended! FREE, but you need to preregister a week before you come in, you better prepare 5 minutes before the registration is open bcs it is so hard! Then, you will entry the museum for one hour.

The permanent arts and collections are unique and aesthetic! Also, for the temporary arts are rare🤩 I really love the atmosphere. The museum is huge. I had two times here, with a different exhibition.

FYI, there is guide who will guiding you just for a while.",737
2544,ChIJneDoqX0Wei4RSutV52kPVnM,Tumurun Private Museum,Seen Love,5,"Fitri and I just finished a tour of the Tumurun Museum. It was fantastic and I recommend that anyone take the time to stop by and view the collection. There were many young Indonesian artists on display and a very nice collection of work. We met Mr. Iwan Lukminto (the owner) as were leaving and he was a very nice and personable human. Again, this is one of the gems of Central Java and I certainly recommend a visit. Remember, you need to make appointment because they have a daily quota. At this time, the cost was free.",1819
2545,ChIJ____z4cWei4RAicN0gEMpGc,Dalem Kalitan,Esti Utami,5,"A very historical place you must visited when you are in Solo. The House ""ndalem"" own by Soeharto family (our Indonesian former President). This Javanese traditional typical house used to be a small palace own by a royal family in Solo. After bought by Soeharto's wife family (Ibu Tien Soeharto) it's no more became a part of royal palace but all the tradition here still follow the royal palace tradition. And it's a holiday house for Soeharto's family uptill now. And since Soeharto stepped down from the presidential and Soeharto and Ibu Tien already passed away, this house now open for public to be visited from morning to eve. No entrance fee. Recommended for traveller who love historical site...",692
2546,ChIJ____z4cWei4RAicN0gEMpGc,Dalem Kalitan,Sri Hidayati Junaidi,4,One of historical place that still well groomed. You can find many ancient things.,1884
2547,ChIJ____z4cWei4RAicN0gEMpGc,Dalem Kalitan,Aryanto Premono,4,"One of the house of the late first lady of Indonesia's 2nd president, Ibu Tien Soeharto. As one of historical landmark, it is now Open for tourism. Be sure to check this place out if you're a history geek. :)",291
